xp,yp,zp,xv,yv,zv,xd,yd,zd,spd,t
0.011356924285924698,-0.06428828144207634,5031.954993386985,0.049256426626897824,-0.29185302634820826,44.05386193584852,0.004181185526438647,-0.02761907949789052,0.9996097759302291,44.05485621185655,1.4000000000000001
0.014317736581721637,-0.08208578798608357,5034.236152971386,0.0592162459159388,-0.35595013088014466,45.623191688020924,0.004652831144555503,-0.0312446247131834,0.999500937762878,45.62461864894166,1.4500000000000002
0.01784362194471524,-0.10358763974780517,5036.595746842593,0.07051770725987208,-0.43003703523443215,47.191877424135484,0.0051408720740183655,-0.035112158146835486,0.9993701555402733,47.193889428752726,1.5
0.022005414161167663,-0.129337870216372,5039.0337383697615,0.08323584432904846,-0.5150046093713363,48.759830543358724,0.005640650934053415,-0.03920541969496406,0.9992152511464094,48.76262126435076,1.55
0.02687709193204156,-0.1599239999806598,5041.5500859256,0.0974335554174779,-0.6117225952857556,50.32695111676452,0.0061468323099794775,-0.04350295738302826,0.9990343883728345,50.33076302362711,1.6
0.03253502212578548,-0.19597502644516762,5044.144742347092,0.11315860387487843,-0.7210205292901564,51.89312842984145,0.00665345750657198,-0.04797806602929816,0.9988262294730235,51.89826060389026,1.6500000000000001
0.03905705141222266,-0.2381583745024403,5046.817654459518,0.1304405857287435,-0.8436669611454534,53.45824224851695,0.007154026307588324,-0.05259888045029838,0.9985900949253231,53.4650582435749,1.7000000000000002
0.046521449741956655,-0.2871757449399173,5049.568762704961,0.14928796659467986,-0.980347408749541,55.02216490886835,0.0076416072337548435,-0.057328645984996374,0.9983261151489589,55.03110029063126,1.75
0.05500571513964539,-0.3437578265783243,5052.3980009193665,0.16968530795377462,-1.1316416327681396,56.584764288114755,0.00810897682271472,-0.062126185595870076,0.9980353608756537,56.596333409773614,1.8
0.06458525607833093,-0.408657874779699,5055.305296302064,0.19159081877371095,-1.2980009640274934,58.145907653942835,0.00854878725878283,-0.06694657756498294,0.9977199376522152,58.16070916387886,1.85
0.075331975120561,-0.48264420275825537,5058.290569617674,0.21493438084460142,-1.4797265595711269,59.7054663122089,0.008953760278543,-0.07174205078334273,0.9973830298968773,59.7241868512036,1.9000000000000001
0.08731278529903067,-0.5664916823276445,5061.353735661858,0.23961620356939317,-1.6769495913877812,61.26332088367244,0.00931690370839322,-0.07646309587664912,0.9970288813641495,61.286736424391904,1.9500000000000002
0.10058809853694241,-0.6609724060375481,5064.494704009137,0.2655062647582348,-1.8896144741980745,62.81936694558917,0.009631745307591588,-0.08105978008115104,0.9966627019887547,62.84834126595789,2
0.11521033287601921,-0.7668457212380297,5067.713380043307,0.29244468678153607,-2.117466304009631,64.37352068338701,0.009892576867432279,-0.0854832421631258,0.9962904959057888,64.4090005559619,2.0500000000000003
0.13122249192539323,-0.8848479060439545,5071.009666249458,0.3202431809874803,-2.3600436961184936,65.92572412303333,0.01009469984074507,-0.08968733116789665,0.9959188117829213,65.96873094951013,2.1
0.14865687525696705,-1.0156818145060102,5074.383463722897,0.3486876666314762,-2.6166781692411147,67.47594946878122,0.010234662245027226,-0.09363033990442335,0.995554423996053,67.52756729250477,2.15
0.1675339819133911,-1.1600068701163648,5077.8346738261835,0.3775421331284813,-2.8865011122070894,69.02420206571385,0.010310475305674527,-0.09727677143484706,0.9952039609236812,69.08556214971082,2.2
